#! FIELDS time p.x p.y
120.0	0.97519	-0.0282205
120.5	0.973125	0.0364426
121.0	0.896129	0.0147248
121.5	0.891189	0.009452
122.0	1.01208	0.0207041
122.5	0.979248	-0.0139306
123.0	0.952455	0.0854582
123.5	0.968825	0.043407
124.0	0.994107	-0.0218102
124.5	0.941941	-0.0128134
125.0	1.01128	0.0141519
125.5	0.961592	0.0157756
126.0	0.998132	0.0134344
126.5	0.96862	0.0650753
127.0	0.905101	-0.0017857
127.5	0.963196	0.0243618
128.0	0.989296	0.0843763
128.5	0.957925	-9.63288e-05
129.0	0.967274	-0.0139628
129.5	0.959478	0.0726587
130.0	0.955184	0.0977848
130.5	0.975386	0.0526204
131.0	0.936405	0.0330829
131.5	0.965447	0.0646148
132.0	0.917865	0.0726412
132.5	0.939536	-0.0486959
133.0	0.914019	0.0786341
133.5	0.957093	0.0337765
134.0	0.940142	0.0842281
134.5	0.98321	0.0426298
135.0	0.952977	0.024037
135.5	0.909015	0.0803214
136.0	0.953151	0.0904857
136.5	0.969588	0.0152512
137.0	1.03368	0.014749
137.5	0.945427	-0.0123574
138.0	0.943749	0.0786322
138.5	0.901694	0.0168548
139.0	0.972063	0.122395
139.5	0.96942	0.0140794
140.0	0.927391	0.0376831
140.5	0.972233	0.00341528
141.0	0.958523	-0.02337
141.5	0.919622	-0.0159513
142.0	0.949244	0.0499991
142.5	0.983544	-0.0122126
143.0	0.917553	-0.00713502
143.5	0.984521	0.027988
144.0	0.976944	0.0529917
144.5	0.957411	0.0187501
145.0	0.955051	0.00749669
145.5	0.953032	0.00909464
146.0	0.946658	0.0867097
146.5	0.987409	-0.0318564
147.0	0.943132	0.173578
147.5	0.97121	0.0555179
148.0	0.951214	-0.0299801
148.5	0.971679	0.0219696
149.0	0.94863	0.10721
149.5	0.958298	0.00059518
150.0	0.962478	0.0492932
150.5	0.994888	0.0388224
151.0	0.930972	-0.00889549
151.5	0.981248	0.00949853
152.0	0.944419	0.0574569
152.5	0.952819	0.0565742
153.0	0.964947	0.0814922
153.5	0.950805	0.0512392
154.0	0.991799	0.0599536
154.5	1.0208	0.0172859
155.0	0.941634	0.0331138
155.5	0.963075	-0.0332373
156.0	0.999842	0.0746174
156.5	0.941061	0.0231635
157.0	0.941493	0.0735551
157.5	0.896754	-0.013034
158.0	0.925452	-0.0652411
158.5	0.99004	-0.0129721
159.0	0.903627	0.105244
159.5	0.923427	0.0536068
160.0	0.938326	0.031828
160.5	0.970342	0.0153307
161.0	0.928873	-0.00246977
161.5	0.996238	0.000724989
162.0	0.940675	0.105042
162.5	0.978645	0.000267011
163.0	0.967119	0.0668891
163.5	0.95139	0.0123284
164.0	0.966234	0.0733417
164.5	0.960174	0.0288499
165.0	0.992446	-0.0652663
165.5	0.968933	-0.0228732
166.0	1.00401	0.0621433
166.5	0.955967	-0.0100607
167.0	0.935427	0.0286179
167.5	0.967037	0.0399068
168.0	0.930343	0.00946234
168.5	0.948677	0.00289697
169.0	0.941021	0.00520288
169.5	0.950183	-0.00224526
170.0	0.896698	0.091936
170.5	0.969782	0.0402712
171.0	0.9612	-0.0151322
171.5	0.999046	0.0767125
172.0	0.926433	0.120701
172.5	0.986324	0.0103257
173.0	0.962596	0.0318737
173.5	0.932342	0.138697
174.0	0.972096	0.0580865
174.5	0.933212	0.0288172
175.0	0.962826	0.0311221
175.5	0.912319	0.0849276
176.0	0.972432	0.0650504
176.5	0.943615	0.0196021
177.0	0.935749	0.0322239
177.5	0.979291	0.0303951
178.0	0.906117	0.060801
178.5	0.955984	-0.020742
179.0	0.989679	0.0628886
179.5	0.934095	0.0253609
180.0	0.978974	0.0268101
180.5	0.977852	0.0514429
181.0	0.960548	-0.00139355
181.5	0.958245	0.00520736
182.0	0.970879	0.0403367
182.5	0.974436	-0.0210606
183.0	0.952675	0.068108
183.5	0.978288	-0.0411409
184.0	0.918576	0.0278348
184.5	0.997014	0.122715
185.0	0.999654	-0.0553226
185.5	0.959174	0.0361726
186.0	0.96401	-0.00417
186.5	0.972882	0.0244019
187.0	0.954045	0.0458885
187.5	0.978142	-0.0164023
188.0	0.944047	0.021126
188.5	1.02685	-0.0550679
189.0	0.97447	-0.0468615
189.5	0.966974	-0.0184803
190.0	0.951862	0.01467
190.5	0.996847	0.121078
191.0	1.00848	-0.0131259
191.5	0.902279	0.0322381
192.0	0.97094	-0.00370673
192.5	0.974638	0.0791538
193.0	0.952319	-0.0151471
193.5	1.00316	0.00840949
194.0	0.951454	0.0245433
194.5	0.975413	0.0806583
195.0	0.959233	0.0479555
195.5	0.960448	0.0504598
196.0	0.966208	0.0218344
196.5	0.954531	0.090621
197.0	0.941468	0.0225151
197.5	0.942733	0.066637
198.0	0.966029	0.0342032
198.5	0.978123	0.0431431
199.0	0.995185	-0.0163927
199.5	0.929922	0.0343536
200.0	0.989838	-0.0438396
200.5	0.961761	0.0654827
201.0	0.977322	0.0295365
201.5	0.942605	-0.0433297
202.0	0.938434	0.077904
202.5	0.94666	0.0877173
203.0	0.946008	0.0300558
203.5	0.935689	0.00225553
204.0	0.936128	-0.0176663
204.5	0.971118	-0.0464447
205.0	0.970252	0.0138238
205.5	1.05469	0.00127015
206.0	0.949227	-0.0260775
206.5	0.960325	0.0855883
207.0	0.977923	0.00930349
207.5	0.960221	-0.021779
208.0	0.933396	0.0366557
208.5	0.99292	-0.0353901
209.0	0.940705	-0.0158953
209.5	0.974187	0.0336518
210.0	0.951497	0.0180746
210.5	0.938069	-0.015349
211.0	0.911912	0.018224
211.5	0.948094	0.0951764
212.0	0.918586	0.0347979
212.5	0.959411	0.0247842
213.0	0.944746	-0.00106539
213.5	0.958157	0.0680826
214.0	0.957243	0.0208617
214.5	0.957416	0.0264006
215.0	0.966279	0.0418761
215.5	0.982055	0.0629365
216.0	0.962882	-0.0094617
216.5	0.943923	0.00880383
217.0	0.868039	0.0438037
217.5	0.951501	0.0348924
218.0	0.973319	0.0414293
218.5	0.937487	0.0437842
219.0	0.934595	0.016054
219.5	1.02449	-0.111499
220.0	0.97326	-0.0324136
220.5	1.03638	-0.00581071
221.0	0.955811	0.0469229
221.5	1.03634	0.0473178
222.0	1.00109	0.0207435
222.5	0.903193	-0.0434645
223.0	0.917339	0.0758151
223.5	0.994135	0.0119096
224.0	0.946719	0.0222821
224.5	0.958401	0.0248741
225.0	0.987855	0.0167803
225.5	0.945958	0.00967643
226.0	0.977511	0.0260047
226.5	0.929718	-0.0278439
227.0	0.956367	0.068207
227.5	0.926231	0.0315592
228.0	0.96803	-0.0143363
228.5	1.02134	-0.076649
229.0	0.964266	0.0149608
229.5	0.88547	0.0994596
230.0	0.956301	0.0347053
230.5	0.917634	0.0351917
231.0	0.922122	0.0605405
231.5	0.995558	0.0238304
232.0	0.951906	0.0712121
232.5	0.932226	0.102919
233.0	0.980299	-0.00323607
233.5	0.962061	0.0579084
234.0	0.961954	0.0228716
234.5	0.971943	-0.000665097
235.0	0.986625	0.0855645
235.5	0.918899	0.152333
236.0	0.92366	0.110966
236.5	0.956836	0.0797863
237.0	0.984661	-0.0384807
237.5	0.934104	0.0425811
238.0	0.923998	0.0311414
238.5	0.975984	0.0253835
239.0	0.932401	-0.0436752
239.5	0.950743	-0.0161704
240.0	0.886888	-0.0316179
240.5	0.885062	0.0933634
241.0	0.918422	0.0659207
241.5	0.986422	0.0111807
242.0	0.963415	0.0214081
242.5	0.941344	0.0441215
243.0	0.963968	0.0520719
243.5	0.92372	0.0394629
244.0	0.95222	-0.00783639
244.5	0.995434	-0.0127235
245.0	0.990995	0.0507658
245.5	1.0234	0.0674698
246.0	0.97348	0.0499309
246.5	0.942946	0.0905563
247.0	1.00316	-0.00993767
247.5	0.964008	-7.55289e-07
248.0	0.958027	0.0274807
248.5	0.96569	0.0378267
249.0	0.993097	0.00967778
249.5	0.929375	0.010315
250.0	1.00937	0.0311284
250.5	0.960151	-0.0164139
251.0	0.988209	0.00274931
251.5	1.03439	0.00727067
252.0	0.885557	0.0792982
252.5	0.929394	-0.0367168
253.0	0.975417	0.00743043
253.5	0.954581	0.0627108
254.0	0.938577	-0.0482466
254.5	0.946454	0.0304254
255.0	1.02425	0.0598569
255.5	0.928243	0.0225985
256.0	0.973001	-0.00628527
256.5	0.957436	0.0472819
257.0	0.960117	0.0259812
257.5	0.982776	0.0735513
258.0	0.945978	-0.0139655
258.5	0.963927	0.0655797
259.0	1.02172	-0.0146754
259.5	0.979101	0.0684498
260.0	0.947975	-0.0551477
260.5	0.899911	0.13185
261.0	0.958886	0.0120042
261.5	0.961367	0.0571637
262.0	0.958537	0.060476
262.5	0.997405	-0.0644717
263.0	0.984921	-0.036939
263.5	0.935851	0.0322712
264.0	0.981069	-0.041478
264.5	0.970655	0.070052
265.0	0.932838	0.0477515
265.5	0.975257	0.00976828
266.0	0.963671	0.0708117
266.5	0.957093	0.165869
267.0	0.949362	0.0106171
267.5	0.962066	0.0349936
268.0	0.958469	0.00200127
268.5	0.977639	0.0224789
269.0	0.992051	0.0316158
269.5	0.961214	-0.0245019
270.0	0.993958	0.0399595
270.5	0.941412	0.0370641
271.0	0.991058	0.0817034
271.5	0.947784	0.0227594
272.0	0.937851	-0.0137678
272.5	0.926018	0.0344727
273.0	0.9454	0.0445185
273.5	0.917464	0.0323973
274.0	0.939208	0.0807136
274.5	0.959576	0.0799746
275.0	0.870315	0.085956
275.5	0.976367	-0.0321064
276.0	0.950954	-0.00120963
276.5	0.993511	0.0580677
277.0	0.997535	0.0578588
277.5	0.983539	0.0334962
278.0	1.0136	0.0117724
278.5	0.927596	0.0952751
279.0	0.95527	-0.024043
279.5	0.913841	0.012515
280.0	0.933674	0.0278218
280.5	1.01243	0.0578859
281.0	0.944289	0.0559914
281.5	0.951039	0.03812
282.0	0.980403	0.0931523
282.5	0.913765	0.106749
283.0	0.973299	-0.0141228
283.5	0.945105	-0.00682247
284.0	0.917338	0.104558
284.5	0.928078	0.0280114
285.0	0.925955	-0.065475
285.5	0.935523	0.149003
286.0	0.933802	-0.0286517
286.5	0.937178	0.01729
287.0	0.959042	0.0717248
287.5	0.952413	0.0440622
288.0	0.988623	-0.0231454
288.5	0.962616	-0.00917277
289.0	0.964677	-0.0331046
289.5	0.996721	0.00859499
290.0	0.98952	0.00893622
290.5	1.00908	0.0358002
291.0	0.993127	0.0748706
291.5	0.994625	0.00569809
292.0	0.969038	0.000647749
292.5	0.912169	-0.000783898
293.0	0.927696	0.0264709
293.5	0.934435	0.0364396
294.0	0.993822	-0.0244285
294.5	0.961497	-0.0527783
295.0	0.994015	-0.0578507
295.5	0.932327	-0.00279876
296.0	0.940191	0.0280817
296.5	0.964737	0.0619772
297.0	0.916258	0.062933
297.5	1.00343	-0.00828894
298.0	0.932296	-0.0255997
298.5	1.01463	0.0882629
299.0	0.926148	0.0161118
299.5	0.963731	0.0158827
300.0	0.98969	0.00614771
300.5	0.91405	0.0518482
301.0	0.996243	-0.0141232
301.5	0.974189	-0.0235159
302.0	0.929961	0.0647214
302.5	0.988592	-0.0592665
303.0	0.959823	0.0671956
303.5	0.97735	-0.0151777
304.0	0.879214	0.0405046
304.5	0.923402	-0.00294452
305.0	0.986494	-0.0101708
305.5	0.940698	-0.011484
306.0	0.983321	-0.0243867
306.5	0.927637	0.0246293
307.0	0.948579	-0.0199386
307.5	0.915383	-0.049583
308.0	0.927786	0.145059
308.5	0.968195	-0.0347588
309.0	0.812971	0.25765
309.5	-0.0291093	0.563841
310.0	-0.129831	0.595593
310.5	0.105305	0.473419
311.0	0.192927	0.598652
311.5	0.150226	0.466118
312.0	0.216257	0.51
312.5	0.0699698	0.544619
313.0	0.392924	0.484166
313.5	0.692088	0.455178
314.0	0.595415	0.40657
314.5	0.0538016	0.532114
315.0	0.0704119	0.45382
315.5	0.472417	0.456412
316.0	0.276547	0.586221
316.5	0.0280395	0.4823
317.0	-0.0292076	0.538756
317.5	0.15762	0.415137
318.0	0.154412	0.597075
318.5	0.174614	0.500018
319.0	0.106963	0.530998
319.5	0.137809	0.59191
320.0	0.194764	0.454837
320.5	-0.130028	0.49069
321.0	0.0923315	0.491339
321.5	0.145314	0.51438
322.0	0.0628822	0.408367
322.5	0.111706	0.533713
323.0	0.398174	0.512798
323.5	0.0593717	0.46888
324.0	0.00822017	0.543419
324.5	0.17369	0.564258
325.0	0.01279	0.478787
325.5	-0.157964	0.519863
326.0	0.314023	0.51788
326.5	-0.0358723	0.444186
327.0	0.0848875	0.448482
327.5	-0.076953	0.531972
328.0	0.0571096	0.476629
328.5	0.0557059	0.433942
329.0	0.116458	0.558885
329.5	0.121659	0.540472
330.0	0.02983	0.540114
330.5	0.340523	0.526289
331.0	0.561355	0.445447
331.5	0.0210324	0.50485
332.0	0.289642	0.431026
332.5	0.221772	0.445962
333.0	0.100906	0.54529
333.5	0.505794	0.579117
334.0	0.253013	0.3603
334.5	-0.039546	0.561029
335.0	-0.297477	0.612391
335.5	-0.318555	0.434985
336.0	-0.0687552	0.534838
336.5	0.272593	0.419151
337.0	0.15397	0.527232
337.5	-0.0972062	0.554546
338.0	-0.0626041	0.506198
338.5	0.107036	0.503327
339.0	0.00162438	0.506997
339.5	0.24136	0.455162
340.0	0.061833	0.460814
340.5	0.158846	0.467158
341.0	0.0799421	0.524876
341.5	-0.111775	0.4505
342.0	-0.00444693	0.530421
342.5	-0.0990468	0.563089
343.0	-0.0566649	0.458609
343.5	0.185027	0.485208
344.0	0.509923	0.437689
344.5	0.317744	0.500306
345.0	0.324127	0.399788
345.5	0.324833	0.409824
346.0	0.138682	0.542377
346.5	-0.0574428	0.463233
347.0	-0.0735238	0.672796
347.5	-0.0518896	0.414758
348.0	0.0383119	0.580033
348.5	-0.0218536	0.491288
349.0	0.0343416	0.515224
349.5	0.0364011	0.484159
350.0	0.134375	0.488111
350.5	-0.0829752	0.616317
351.0	0.25606	0.394501
351.5	0.0139401	0.612831
352.0	-0.00279194	0.518071
352.5	0.308509	0.580192
353.0	0.0393242	0.546364
353.5	-0.0133115	0.484889
354.0	-0.158907	0.524278
354.5	0.0333822	0.345014
355.0	0.085748	0.489289
355.5	0.081619	0.459303
356.0	0.353324	0.493007
356.5	0.0523491	0.56778
357.0	0.120548	0.532859
357.5	0.347993	0.440535
358.0	0.0776351	0.512188
358.5	-0.249502	0.568287
359.0	-0.37186	0.507892
359.5	0.193085	0.535429
360.0	-0.484453	0.485641
360.5	-0.26319	0.566091
361.0	0.0968072	0.55427
361.5	0.151528	0.474167
362.0	-0.114816	0.599839
362.5	-0.00438523	0.573076
363.0	-0.175008	0.471872
363.5	0.0634667	0.481417
364.0	0.0338966	0.507813
364.5	-0.20334	0.560742
365.0	0.0351708	0.43957
365.5	-0.276106	0.548382
366.0	0.0697421	0.520129
366.5	0.0361387	0.524243
367.0	0.346993	0.554896
367.5	-0.0786923	0.489187
368.0	-0.473887	0.562949
368.5	-0.788098	0.631992
369.0	-1.17568	0.613841
369.5	-0.725232	0.749254
370.0	-0.865346	0.573854
370.5	-0.42938	0.515276
371.0	-0.0416671	0.513855
371.5	0.236552	0.476551
372.0	0.00950118	0.449574
372.5	0.0592808	0.482864
373.0	0.501073	0.455168
373.5	0.328566	0.392565
374.0	0.190878	0.522202
374.5	0.439818	0.516637
375.0	0.0337824	0.47532
375.5	0.365033	0.448202
376.0	0.293487	0.557923
376.5	0.596164	0.351393
377.0	-0.0142067	0.499741
377.5	0.184611	0.457024
378.0	0.123297	0.404476
378.5	0.421294	0.487984
379.0	0.164677	0.473598
379.5	-0.00646284	0.476004
380.0	0.00587048	0.60301
380.5	0.135921	0.540757
381.0	0.13959	0.563941
381.5	-0.0976622	0.584094
382.0	-0.0611241	0.555019
382.5	0.26649	0.427757
383.0	-0.104331	0.393431
383.5	-0.322003	0.466475
384.0	-0.543745	0.46542
384.5	-0.519726	0.669567
385.0	-0.219216	0.626157
385.5	0.0409418	0.567103
386.0	-0.0762708	0.468284
386.5	-0.0685248	0.535657
387.0	0.0495421	0.504455
387.5	-0.0554173	0.51179
388.0	0.341796	0.509191
388.5	0.16778	0.471616
389.0	-0.220142	0.479928
389.5	0.243872	0.440595
390.0	0.0197204	0.50441
390.5	0.2262	0.46518
391.0	-0.0225693	0.564281
391.5	-0.128329	0.481958
392.0	0.230447	0.537935
392.5	-0.0530489	0.505196
393.0	0.154874	0.598262
393.5	0.046513	0.41661
394.0	0.134742	0.451951
394.5	-0.184752	0.412851
395.0	0.405231	0.408889
395.5	0.335112	0.452544
396.0	0.32664	0.568168
396.5	0.13259	0.442915
397.0	0.244159	0.527121
397.5	0.133422	0.498242
398.0	0.221371	0.53573
398.5	-0.0268584	0.48921
399.0	-0.0766405	0.512329
399.5	0.200032	0.394588
400.0	0.373579	0.487112
400.5	0.459375	0.424026
401.0	0.0442686	0.51191
401.5	0.281818	0.567586
402.0	0.0405737	0.564628
402.5	0.0333499	0.489545
403.0	0.367141	0.413377
403.5	-0.217377	0.567577
404.0	-0.48101	0.591499
404.5	-0.109871	0.643471
405.0	0.34395	0.380663
405.5	0.193087	0.49629
406.0	0.137141	0.365761
406.5	0.303965	0.617378
407.0	0.226578	0.385575
407.5	0.440285	0.410945
408.0	0.136692	0.488639
408.5	0.208002	0.423291
409.0	0.177175	0.491801
409.5	0.0542179	0.551966
410.0	-0.136143	0.465959
410.5	-0.382902	0.50493
411.0	-0.40651	0.55882
411.5	-0.434101	0.685078
412.0	0.0921896	0.468883
412.5	0.0526068	0.565383
413.0	0.440484	0.531092
413.5	0.473032	0.446235
414.0	0.0892667	0.504454
414.5	0.362748	0.490405
415.0	0.226888	0.445174
415.5	0.153296	0.496185
416.0	0.0208438	0.507697
416.5	0.0499553	0.388118
417.0	-0.0704794	0.52047
417.5	0.173789	0.486246
418.0	0.131038	0.52229
418.5	0.0790919	0.460939
419.0	0.110834	0.513441
419.5	0.0784615	0.516977
420.0	0.0260484	0.494046
420.5	0.116296	0.376523
421.0	0.00437014	0.573526
421.5	0.134913	0.390444
422.0	0.401675	0.416337
422.5	0.177171	0.457756
423.0	-0.0175082	0.625243
423.5	-0.00974177	0.462586
424.0	-0.234526	0.476641
424.5	-0.0609856	0.475728
425.0	0.0477143	0.522662
425.5	0.0930042	0.506508
426.0	-0.133103	0.53051
426.5	-0.170922	0.565553
427.0	-0.810566	0.542966
427.5	-0.676508	0.649529
428.0	-0.610113	0.651406
428.5	-0.708069	0.595606
429.0	-1.21488	0.779356
429.5	-0.834074	0.57046
430.0	-0.958157	0.572634
430.5	-0.929544	0.656189
431.0	-0.885997	0.681703
431.5	-1.02732	0.663596
432.0	-0.502722	0.687222
432.5	-0.246537	0.641487
433.0	0.0141059	0.593916
433.5	0.122739	0.431684
434.0	0.0986753	0.385803
434.5	0.0739937	0.497635
435.0	0.124926	0.492772
435.5	0.320171	0.48612
436.0	0.313781	0.459721
436.5	-0.170176	0.55797
437.0	-0.64185	0.658506
437.5	-0.892737	0.675726
438.0	-0.800917	0.492563
438.5	-0.798095	0.56754
439.0	-0.788699	0.69209
439.5	-1.12945	0.669438
440.0	-1.17863	0.554873
440.5	-1.08959	0.381044
441.0	-0.99397	1.00423
441.5	-0.549837	1.27961
442.0	-0.838602	1.21724
442.5	-0.804651	1.13315
443.0	-0.779892	1.23018
443.5	-0.562649	1.47606
444.0	-0.600185	1.31717
444.5	-0.766018	1.25544
445.0	-0.710351	1.27629
445.5	-0.555113	1.4167
446.0	-0.665808	1.39427
446.5	-0.710098	1.35725
447.0	-0.633247	1.35451
447.5	-0.666421	1.30485
448.0	-0.560556	1.31788
448.5	-0.755241	1.32167
449.0	-0.608059	1.34694
449.5	-0.686262	1.34531
450.0	-0.625012	1.31166
450.5	-0.593726	1.443
451.0	-0.422625	1.51993
451.5	-0.229411	1.70365
452.0	-0.479988	1.51697
452.5	-0.588165	1.4423
453.0	-0.763923	1.26279
453.5	-0.729531	1.32586
454.0	-0.509952	1.48083
454.5	-0.347992	1.69944
455.0	-0.42458	1.60272
455.5	-0.501593	1.45695
456.0	-0.738963	1.19333
456.5	-0.541616	1.42396
457.0	-0.566634	1.4123
457.5	-0.549225	1.40034
458.0	-0.688193	1.34341
458.5	-0.68975	1.33126
459.0	-0.747401	1.25903
459.5	-0.608282	1.37137
460.0	-0.585615	1.50958
460.5	-0.732621	1.2763
461.0	-0.652289	1.22972
461.5	-0.648023	1.30058
462.0	-0.840857	1.1259
462.5	-0.65523	1.37718
463.0	-0.711227	1.26508
463.5	-0.755648	1.17047
464.0	-0.572635	1.4614
464.5	-0.655889	1.27435
465.0	-0.505536	1.55086
465.5	-0.587342	1.33381
466.0	-0.822638	1.27588
466.5	-0.3823	1.5363
467.0	-0.512528	1.45742
